course_type,playlist,file_name,id,title,status,playlist_id,playlist_title,video_count
2,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-4 (Multiple Linear Regression in Python),295794 Data Preparation 1,41koSE2QVM0,295794 Data Preparation 1,unlisted,PLMCuzyPpc7o7JbxgP3pw_k_1CJlbEjWpP,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-4 (Multiple Linear Regression in Python),18
2,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-4 (Multiple Linear Regression in Python),295794 Data Preparation 2,LuN8CG1pLgc,295794 Data Preparation 2,unlisted,PLMCuzyPpc7o7JbxgP3pw_k_1CJlbEjWpP,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-4 (Multiple Linear Regression in Python),18
2,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-4 (Multiple Linear Regression in Python),295795 Initial Steps 1,exTaLIm1xsk,295795 Initial Steps 1,unlisted,PLMCuzyPpc7o7JbxgP3pw_k_1CJlbEjWpP,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-4 (Multiple Linear Regression in Python),18
2,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-4 (Multiple Linear Regression in Python),295795 Initial Steps 2,9UxPjBYmW74,295795 Initial Steps 2,unlisted,PLMCuzyPpc7o7JbxgP3pw_k_1CJlbEjWpP,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-4 (Multiple Linear Regression in Python),18
2,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-4 (Multiple Linear Regression in Python),295795 Initial Steps 3,7m7PLFKUZ2c,295795 Initial Steps 3,unlisted,PLMCuzyPpc7o7JbxgP3pw_k_1CJlbEjWpP,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-4 (Multiple Linear Regression in Python),18
2,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-4 (Multiple Linear Regression in Python),295796 Building the Model I,ELtY6fE7N94,295796 Building the Model I,unlisted,PLMCuzyPpc7o7JbxgP3pw_k_1CJlbEjWpP,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-4 (Multiple Linear Regression in Python),18
2,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-4 (Multiple Linear Regression in Python),295797 Building the Model II 1,0SRLdhAQXek,295797 Building the Model II 1,unlisted,PLMCuzyPpc7o7JbxgP3pw_k_1CJlbEjWpP,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-4 (Multiple Linear Regression in Python),18
2,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-4 (Multiple Linear Regression in Python),295797 Building the Model II 2,o4oJarNygzE,295797 Building the Model II 2,unlisted,PLMCuzyPpc7o7JbxgP3pw_k_1CJlbEjWpP,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-4 (Multiple Linear Regression in Python),18
2,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-4 (Multiple Linear Regression in Python),295798 Residual Analysis and Predictions 1,RDjnlTetWqg,295798 Residual Analysis and Predictions 1,unlisted,PLMCuzyPpc7o7JbxgP3pw_k_1CJlbEjWpP,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-4 (Multiple Linear Regression in Python),18
2,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-4 (Multiple Linear Regression in Python),295798 Residual Analysis and Predictions 2,F5wUYGPan3E,295798 Residual Analysis and Predictions 2,unlisted,PLMCuzyPpc7o7JbxgP3pw_k_1CJlbEjWpP,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-4 (Multiple Linear Regression in Python),18
2,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-4 (Multiple Linear Regression in Python),295798 Residual Analysis and Predictions 3,3s-noz9Cq9w,295798 Residual Analysis and Predictions 3,unlisted,PLMCuzyPpc7o7JbxgP3pw_k_1CJlbEjWpP,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-4 (Multiple Linear Regression in Python),18
2,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-4 (Multiple Linear Regression in Python),295799 Variable Selection using RFE 1,SP55YChcLsY,295799 Variable Selection using RFE 1,unlisted,PLMCuzyPpc7o7JbxgP3pw_k_1CJlbEjWpP,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-4 (Multiple Linear Regression in Python),18
2,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-4 (Multiple Linear Regression in Python),295799 Variable Selection using RFE 2,tSM5-R7kwCg,295799 Variable Selection using RFE 2,unlisted,PLMCuzyPpc7o7JbxgP3pw_k_1CJlbEjWpP,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-4 (Multiple Linear Regression in Python),18
2,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-4 (Multiple Linear Regression in Python),295799 Variable Selection using RFE 3,6gnOEIHwDy4,295799 Variable Selection using RFE 3,unlisted,PLMCuzyPpc7o7JbxgP3pw_k_1CJlbEjWpP,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-4 (Multiple Linear Regression in Python),18
2,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-4 (Multiple Linear Regression in Python),295800 Summary,fRDQ1637oYU,295800 Summary,unlisted,PLMCuzyPpc7o7JbxgP3pw_k_1CJlbEjWpP,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-4 (Multiple Linear Regression in Python),18
2,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-5 (Industry Relevance of Linear Regression),295804 Linear Regression Revision 1,xLFq3zSntEE,295804 Linear Regression Revision 1,unlisted,PLMCuzyPpc7o40yJ_fhb1qPwhMuUbz5uBq,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-5 (Industry Relevance of Linear Regression),15
2,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-5 (Industry Relevance of Linear Regression),295804 Linear Regression Revision 2,uyZf9HP5F7Q,295804 Linear Regression Revision 2,unlisted,PLMCuzyPpc7o40yJ_fhb1qPwhMuUbz5uBq,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-5 (Industry Relevance of Linear Regression),15
2,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-5 (Industry Relevance of Linear Regression),295805 Prediction vs Projection 1,2v3gBsg1U6g,295805 Prediction vs Projection 1,unlisted,PLMCuzyPpc7o40yJ_fhb1qPwhMuUbz5uBq,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-5 (Industry Relevance of Linear Regression),15
2,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-5 (Industry Relevance of Linear Regression),295805 Prediction vs Projection 2,iBhmLXM76KU,295805 Prediction vs Projection 2,unlisted,PLMCuzyPpc7o40yJ_fhb1qPwhMuUbz5uBq,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-5 (Industry Relevance of Linear Regression),15
2,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-5 (Industry Relevance of Linear Regression),295806 Media Company Case Study 1,wDhyK84ZgT0,295806 Media Company Case Study 1,unlisted,PLMCuzyPpc7o40yJ_fhb1qPwhMuUbz5uBq,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-5 (Industry Relevance of Linear Regression),15
2,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-5 (Industry Relevance of Linear Regression),295806 Media Company Case Study 2,zO01GS-x5p4,295806 Media Company Case Study 2,unlisted,PLMCuzyPpc7o40yJ_fhb1qPwhMuUbz5uBq,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-5 (Industry Relevance of Linear Regression),15
2,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-5 (Industry Relevance of Linear Regression),295807 Exploratory Data Analysis,V8hoVtDJDsA,295807 Exploratory Data Analysis,unlisted,PLMCuzyPpc7o40yJ_fhb1qPwhMuUbz5uBq,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-5 (Industry Relevance of Linear Regression),15
2,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-5 (Industry Relevance of Linear Regression),295808 Model Building I,RKKAMWaiS2g,295808 Model Building I,unlisted,PLMCuzyPpc7o40yJ_fhb1qPwhMuUbz5uBq,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-5 (Industry Relevance of Linear Regression),15
2,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-5 (Industry Relevance of Linear Regression),295809 Model Building II,oHkyzvtBWSU,295809 Model Building II,unlisted,PLMCuzyPpc7o40yJ_fhb1qPwhMuUbz5uBq,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-5 (Industry Relevance of Linear Regression),15
2,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-5 (Industry Relevance of Linear Regression),295810 Model Building III,4JbVCx_uZtQ,295810 Model Building III,unlisted,PLMCuzyPpc7o40yJ_fhb1qPwhMuUbz5uBq,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-5 (Industry Relevance of Linear Regression),15
2,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-5 (Industry Relevance of Linear Regression),295811 Assessing the Model 1,L5LBR-jSw00,295811 Assessing the Model 1,unlisted,PLMCuzyPpc7o40yJ_fhb1qPwhMuUbz5uBq,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-5 (Industry Relevance of Linear Regression),15
2,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-5 (Industry Relevance of Linear Regression),295811 Assessing the Model 2,Jnlqhrz7BYY,295811 Assessing the Model 2,unlisted,PLMCuzyPpc7o40yJ_fhb1qPwhMuUbz5uBq,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-5 (Industry Relevance of Linear Regression),15
2,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-5 (Industry Relevance of Linear Regression),295812 Interpreting the Results,51DVE0aTgcI,295812 Interpreting the Results,unlisted,PLMCuzyPpc7o40yJ_fhb1qPwhMuUbz5uBq,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-5 (Industry Relevance of Linear Regression),15
2,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-5 (Industry Relevance of Linear Regression),295821 Linear Regression Assignment Solution,Fv-EHfsZSB0,295821 Linear Regression Assignment Solution,unlisted,PLMCuzyPpc7o40yJ_fhb1qPwhMuUbz5uBq,ML & AI |Course 2(Machine Learning - 1)|M-1 (Linear Regression)|S-5 (Industry Relevance of Linear Regression),15
2,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-1 (Univariate Logistic Regression),295824 Binary Classification 1,fk5eFDweqwQ,295824 Binary Classification 1,unlisted,PLMCuzyPpc7o6OqXh_et9NClXgAKlO8ZDG,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-1 (Univariate Logistic Regression),9
2,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-1 (Univariate Logistic Regression),295824 Binary Classification 2,rLnshjgCT8A,295824 Binary Classification 2,unlisted,PLMCuzyPpc7o6OqXh_et9NClXgAKlO8ZDG,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-1 (Univariate Logistic Regression),9
2,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-1 (Univariate Logistic Regression),295825 Sigmoid Curve 1,k2Kj7NwFyWM,295825 Sigmoid Curve 1,unlisted,PLMCuzyPpc7o6OqXh_et9NClXgAKlO8ZDG,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-1 (Univariate Logistic Regression),9
2,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-1 (Univariate Logistic Regression),295825 Sigmoid Curve 2,hzVTuN4ZM-k,295825 Sigmoid Curve 2,unlisted,PLMCuzyPpc7o6OqXh_et9NClXgAKlO8ZDG,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-1 (Univariate Logistic Regression),9
2,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-1 (Univariate Logistic Regression),295826 Finding the Best Fit Sigmoid Curve I 1,oNpO5_nYn68,295826 Finding the Best Fit Sigmoid Curve I 1,unlisted,PLMCuzyPpc7o6OqXh_et9NClXgAKlO8ZDG,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-1 (Univariate Logistic Regression),9
2,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-1 (Univariate Logistic Regression),295826 Finding the Best Fit Sigmoid Curve I 2,5iqXxTtchPA,295826 Finding the Best Fit Sigmoid Curve I 2,unlisted,PLMCuzyPpc7o6OqXh_et9NClXgAKlO8ZDG,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-1 (Univariate Logistic Regression),9
2,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-1 (Univariate Logistic Regression),295827 Finding the Best Fit Sigmoid Curve II,0rHQAc4P3SQ,295827 Finding the Best Fit Sigmoid Curve II,unlisted,PLMCuzyPpc7o6OqXh_et9NClXgAKlO8ZDG,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-1 (Univariate Logistic Regression),9
2,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-1 (Univariate Logistic Regression),295828 Odds and Log Odds 1,hVoYhdugwd8,295828 Odds and Log Odds 1,unlisted,PLMCuzyPpc7o6OqXh_et9NClXgAKlO8ZDG,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-1 (Univariate Logistic Regression),9
2,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-1 (Univariate Logistic Regression),295828 Odds and Log Odds 2,n8ycwTbTM7U,295828 Odds and Log Odds 2,unlisted,PLMCuzyPpc7o6OqXh_et9NClXgAKlO8ZDG,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-1 (Univariate Logistic Regression),9
2,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-2 (Multivariate Logistic Regression Model Building),295832 Data Cleaning and Preparation I 1,n65yEYRZqy8,295832 Data Cleaning and Preparation I 1,unlisted,PLMCuzyPpc7o4CWsn5_uvfOw1X-VuVklC3,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-2 (Multivariate Logistic Regression Model Building),9
2,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-2 (Multivariate Logistic Regression Model Building),295832 Data Cleaning and Preparation I 2,koEs1iM7OQ8,295832 Data Cleaning and Preparation I 2,unlisted,PLMCuzyPpc7o4CWsn5_uvfOw1X-VuVklC3,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-2 (Multivariate Logistic Regression Model Building),9
2,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-2 (Multivariate Logistic Regression Model Building),295833 Data Cleaning and Preparation II 1,ePs91My-goY,295833 Data Cleaning and Preparation II 1,unlisted,PLMCuzyPpc7o4CWsn5_uvfOw1X-VuVklC3,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-2 (Multivariate Logistic Regression Model Building),9
2,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-2 (Multivariate Logistic Regression Model Building),295833 Data Cleaning and Preparation II 2,HJk6p6Nyjg4,295833 Data Cleaning and Preparation II 2,unlisted,PLMCuzyPpc7o4CWsn5_uvfOw1X-VuVklC3,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-2 (Multivariate Logistic Regression Model Building),9
2,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-2 (Multivariate Logistic Regression Model Building),295834 Building your First Model 1,0p15yxNDegU,295834 Building your First Model 1,unlisted,PLMCuzyPpc7o4CWsn5_uvfOw1X-VuVklC3,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-2 (Multivariate Logistic Regression Model Building),9
2,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-2 (Multivariate Logistic Regression Model Building),295834 Building your First Model 2,u2G_ye2vk0k,295834 Building your First Model 2,unlisted,PLMCuzyPpc7o4CWsn5_uvfOw1X-VuVklC3,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-2 (Multivariate Logistic Regression Model Building),9
2,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-2 (Multivariate Logistic Regression Model Building),295835 Feature Elimination using RFE,YhWBHhUtlGU,295835 Feature Elimination using RFE,unlisted,PLMCuzyPpc7o4CWsn5_uvfOw1X-VuVklC3,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-2 (Multivariate Logistic Regression Model Building),9
2,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-2 (Multivariate Logistic Regression Model Building),295836 Confusion Matrix and Accuracy,UBuQZdjBhqw,295836 Confusion Matrix and Accuracy,unlisted,PLMCuzyPpc7o4CWsn5_uvfOw1X-VuVklC3,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-2 (Multivariate Logistic Regression Model Building),9
2,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-2 (Multivariate Logistic Regression Model Building),295837 Manual Feature Elimination,68UnydN1Vyc,295837 Manual Feature Elimination,unlisted,PLMCuzyPpc7o4CWsn5_uvfOw1X-VuVklC3,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-2 (Multivariate Logistic Regression Model Building),9
2,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-3 (Multivariate Logistic Regression - Model Evaluation),295842 Sensitivity and Specificity in Python,llWAyoVFG2I,295842 Sensitivity and Specificity in Python,unlisted,PLMCuzyPpc7o50sFC_Ax5o_bHHGwaOafaH,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-3 (Multivariate Logistic Regression - Model Evaluation),11
2,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-3 (Multivariate Logistic Regression - Model Evaluation),295843 ROC Curve 1,WSVcHjvbZZE,295843 ROC Curve 1,unlisted,PLMCuzyPpc7o50sFC_Ax5o_bHHGwaOafaH,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-3 (Multivariate Logistic Regression - Model Evaluation),11
2,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-3 (Multivariate Logistic Regression - Model Evaluation),295843 ROC Curve 2,U_F2DsSjdSc,295843 ROC Curve 2,unlisted,PLMCuzyPpc7o50sFC_Ax5o_bHHGwaOafaH,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-3 (Multivariate Logistic Regression - Model Evaluation),11
2,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-3 (Multivariate Logistic Regression - Model Evaluation),295843 ROC Curve 3,5COx0V4QNug,295843 ROC Curve 3,unlisted,PLMCuzyPpc7o50sFC_Ax5o_bHHGwaOafaH,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-3 (Multivariate Logistic Regression - Model Evaluation),11
2,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-3 (Multivariate Logistic Regression - Model Evaluation),295844 ROC Curve in Python,aBCjtwUueOA,295844 ROC Curve in Python,unlisted,PLMCuzyPpc7o50sFC_Ax5o_bHHGwaOafaH,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-3 (Multivariate Logistic Regression - Model Evaluation),11
2,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-3 (Multivariate Logistic Regression - Model Evaluation),295845 Finding the Optimal Threshold,eLQ_sn3fNOE,295845 Finding the Optimal Threshold,unlisted,PLMCuzyPpc7o50sFC_Ax5o_bHHGwaOafaH,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-3 (Multivariate Logistic Regression - Model Evaluation),11
2,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-3 (Multivariate Logistic Regression - Model Evaluation),295847 Precision and Recall 1,JIFDqrgkGew,295847 Precision and Recall 1,unlisted,PLMCuzyPpc7o50sFC_Ax5o_bHHGwaOafaH,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-3 (Multivariate Logistic Regression - Model Evaluation),11
2,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-3 (Multivariate Logistic Regression - Model Evaluation),295847 Precision and Recall 2,5jANZfK6fZk,295847 Precision and Recall 2,unlisted,PLMCuzyPpc7o50sFC_Ax5o_bHHGwaOafaH,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-3 (Multivariate Logistic Regression - Model Evaluation),11
2,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-3 (Multivariate Logistic Regression - Model Evaluation),295847 Precision and Recall 3,ni2Z1CH6ug4,295847 Precision and Recall 3,unlisted,PLMCuzyPpc7o50sFC_Ax5o_bHHGwaOafaH,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-3 (Multivariate Logistic Regression - Model Evaluation),11
2,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-3 (Multivariate Logistic Regression - Model Evaluation),295848 Making Predictions,6OA3SUCCqUY,295848 Making Predictions,unlisted,PLMCuzyPpc7o50sFC_Ax5o_bHHGwaOafaH,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-3 (Multivariate Logistic Regression - Model Evaluation),11
2,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-3 (Multivariate Logistic Regression - Model Evaluation),295849 Summary,QPhTMmkLYUE,295849 Summary,unlisted,PLMCuzyPpc7o50sFC_Ax5o_bHHGwaOafaH,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-3 (Multivariate Logistic Regression - Model Evaluation),11
2,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-4 (Logistic Regression - Industry Applications - Part I),295852 Getting familiar with Logistic Regression 1,p1WYZjMl0xM,295852 Getting familiar with Logistic Regression 1,unlisted,PLMCuzyPpc7o4xOR_3adwhKuh1-fbsQktw,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-4 (Logistic Regression - Industry Applications - Part I),8
2,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-4 (Logistic Regression - Industry Applications - Part I),295852 Getting familiar with Logistic Regression 2,Sf9O9Mdwt5w,295852 Getting familiar with Logistic Regression 2,unlisted,PLMCuzyPpc7o4xOR_3adwhKuh1-fbsQktw,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-4 (Logistic Regression - Industry Applications - Part I),8
2,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-4 (Logistic Regression - Industry Applications - Part I),295853 Nuances of Logistic Regression Sample Selection,Y486I1PJs5I,295853 Nuances of Logistic Regression Sample Selection,unlisted,PLMCuzyPpc7o4xOR_3adwhKuh1-fbsQktw,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-4 (Logistic Regression - Industry Applications - Part I),8
2,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-4 (Logistic Regression - Industry Applications - Part I),295854 Nuances of Logistic Regression Segmentation,H2sDqcj6Pyk,295854 Nuances of Logistic Regression Segmentation,unlisted,PLMCuzyPpc7o4xOR_3adwhKuh1-fbsQktw,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-4 (Logistic Regression - Industry Applications - Part I),8
2,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-4 (Logistic Regression - Industry Applications - Part I),295855 Nuances of Logistic Regression Variable Transformation I,fTU7N7Ff5ws,295855 Nuances of Logistic Regression Variable Transformation I,unlisted,PLMCuzyPpc7o4xOR_3adwhKuh1-fbsQktw,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-4 (Logistic Regression - Industry Applications - Part I),8
2,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-4 (Logistic Regression - Industry Applications - Part I),295856 Nuances of Logistic Regression Variable Transformation II 1,J9U9J9xHiAA,295856 Nuances of Logistic Regression Variable Transformation II 1,unlisted,PLMCuzyPpc7o4xOR_3adwhKuh1-fbsQktw,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-4 (Logistic Regression - Industry Applications - Part I),8
2,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-4 (Logistic Regression - Industry Applications - Part I),295856 Nuances of Logistic Regression Variable Transformation II 2,GbCMbtc6Ez8,295856 Nuances of Logistic Regression Variable Transformation II 2,unlisted,PLMCuzyPpc7o4xOR_3adwhKuh1-fbsQktw,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-4 (Logistic Regression - Industry Applications - Part I),8
2,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-4 (Logistic Regression - Industry Applications - Part I),295857 Nuances of Logistic Regression Variable Transformation III,e2DSLBHJxoU,295857 Nuances of Logistic Regression Variable Transformation III,unlisted,PLMCuzyPpc7o4xOR_3adwhKuh1-fbsQktw,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-4 (Logistic Regression - Industry Applications - Part I),8
2,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-5 (Logistic Regression - Industry Applications - Part II),295861 Commonly Faced Challenges in Implementation of Logistic Regression,Jo-TDdZeLJY,295861 Commonly Faced Challenges in Implementation of Logistic Regression,unlisted,PLMCuzyPpc7o7YH7_BsCGfE4uDwdcGjh6o,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-5 (Logistic Regression - Industry Applications - Part II),5
2,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-5 (Logistic Regression - Industry Applications - Part II),295862 Model Evaluation A Second Look,do0dzihR8dM,295862 Model Evaluation A Second Look,unlisted,PLMCuzyPpc7o7YH7_BsCGfE4uDwdcGjh6o,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-5 (Logistic Regression - Industry Applications - Part II),5
2,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-5 (Logistic Regression - Industry Applications - Part II),295863 Model Validation and Importance of Stability 1,-05H5bEI9JI,295863 Model Validation and Importance of Stability 1,unlisted,PLMCuzyPpc7o7YH7_BsCGfE4uDwdcGjh6o,ML & AI |Course 2(Machine Learning - 1)|M-3 (Logistic Regression)|S-5 (Logistic Regression - Industry Applications - Part II),5
